odai_type,odai,response,score,predicted_score
image,,無言電話,-0.6204820925947632,-0.15525811910629272
image,,『どうして怒ってるんですかぁ!ちゃんとモップがけしたのに!』「......それ、ワシのヅラ」,0.24739912720275625,0.6167157292366028
image,,タマが黒猫になった,1.0,-0.32756075263023376
image,,注目に載ると一気に進める,-0.38103295279962135,-0.2774868607521057
image,,オムツ,-0.32778127881365027,0.04416133835911751
image,,乳上~乳上~,0.8600850543379361,-0.0692252367734909
image,,海外,-0.5211017204097173,-0.23432648181915283
image,,これも進研ゼミのおかげだ。,-0.44401631501304983,0.20806866884231567
image,,おれ、ジャイアン,-0.14158381300447986,-0.42864227294921875
image,,なんかに住んでる,-0.2045671752179079,0.01456079538911581
image,,上げ,-0.28165258061457576,0.5193579792976379
image,,「ふりだしにもどる」,-0.2045671752179079,0.4662376046180725
image,,出荷,-0.32778127881365027,-0.11349129676818848
image,,小泉,-0.24096418518952545,0.5103191137313843
image,,ご主人、今日だけ代わってあげるけど、ちゃんと自分で縦列駐車できるようなりなね,-0.28165258061457576,0.15062721073627472
image,,ランダムで1人落とすから,-0.28165258061457576,-0.1829930543899536
image,,『シリアル番号を入力して下さい』がよくわからないので、ケロッグのシリアルをPCに見せてみる,1.0,0.43052321672439575
image,,山麓にオウム鳴く,-0.5211017204097173,-0.2621111273765564
image,,プーチャン,0.861666073511898,-0.2608817219734192
image,,「ひでーな母さん!俺の名前はマイケルじゃなくてボブだよ!」と言いつつも自分の名前がタケシだったことに気付き爆笑するタワシ,0.5180716296209482,0.21485260128974915
image,,証明写真機の撮影タイミングがどうもわからない,0.08316301918787916,0.48768937587738037
image,,彼女→妻→鬼,-0.14158381300447986,-0.1771996021270752
image,,ストロングパワー彩芽,1.0,-0.0768425315618515
image,,ふ、風呂を貸せ,-0.32778127881365027,-0.06571724265813828
image,,これで酒もタバコもやり放題だゼ!!(※成人→18、酒・タバコ→20),-0.24096418518952545,-0.09469248354434967
image,,iPhoneの奴。いつまでもの予測変換の最後見てみ,1.0,0.5411221385002136
image,,朝起きた時間が試合開始時間だった事,-0.2045671752179079,0.38922950625419617
image,,「何を一人で悩んでるんだ。その悩みを俺に、ぶつけてみろよ!」と、悩みの原因が言ってきた。,1.0,0.5725185871124268
image,,ライフに乗ってる女子は、可愛い子が乗ってる確率が高いお,0.12551624716780152,0.21235215663909912
image,,デスノートに名前書くのが,-0.32778127881365027,0.05140704661607742
image,,カップヌ.ードルを2分で作ってバリカタ麺の状態で1分で食べることに成功したがエビアレルギーだった,-0.28165258061457576,0.1088210791349411
image,,ところで今日エビチリだっけ?,-1.0,-0.492618203163147
image,,恐らくこのお題は下品な解答で溢れるぜ,-0.44401631501304983,-0.16275586187839508
image,,あ〜あ、腹減ったなー...ザ.ワールド!!︎,-0.28165258061457576,-0.5354994535446167
image,,どん兵衛作る時とか便利,-0.24096418518952545,-0.33506184816360474
image,,「〜に見えたら☆3つ」のボケを投稿して袋叩きにされる。一回休み,-0.2045671752179079,0.1285499632358551
image,,うるさい,-0.32778127881365027,0.1433148980140686
image,,東京都知事,-0.24096418518952545,0.04478152468800545
image,,星がつく?そんなはずない,0.5005766464491639,0.2994005084037781
image,,きび団子の効果が予想外すぎる,0.6361296362065589,-0.08495418727397919
image,,自習を伝えに来た先生,-0.11393289262733997,0.3320264518260956
image,,「ラフってそういう意味じゃない」,-0.32778127881365027,0.5470776557922363
image,,俺くらいになると口で餅つき余裕だから,1.0,-0.4497113823890686
image,,野球の創始者たちが、ルール作りに試行錯誤していた頃,-0.2045671752179079,0.25853902101516724
image,,「地震です」「収まりました」「余震です。,1.0,0.012271089479327202
image,,パパパパウアー!ドドン!,-0.38103295279962135,-0.5100024938583374
image,,「む?なんだこの井戸は?」,1.0,0.5815025568008423
image,,総理にポテトのサイズを聞くの忘れて戻ったら...,-0.11393289262733997,-0.1238272413611412
image,,葬儀場に突っ込んで,0.610994765455295,0.3752705454826355
image,,金「桃ちゃん白い犬がいるけど仲間にしなくていいの?」桃「いやぁやめとくよ彼を仲間にしたらまずいきがする」,-0.14158381300447986,0.29730233550071716
image,,イベント「総力戦鬼ヶ島」めちゃくちゃガシャって4体SRを出した!いける!,0.09786532679066151,0.4531722068786621
image,,諦めたらそこで試合終了ですよね?,1.0,-0.571244478225708
image,,チュートリアルはこれでおしまい、よく頑張ったね♪そんなキミにはこのモンスターをプレゼント!大切に育ててあげてね!!,-0.32778127881365027,0.14503967761993408
image,,もはや赤飯炊こう,0.017162589006180395,-0.05459020286798477
image,,サンズを◯している人がいたんですけど、捕まえられま,-0.1716420747371854,-0.27792221307754517
image,,『ただいま~、何とか手術成功したよ~』「か!会長!?」,0.30725620485309735,0.20419305562973022
image,,やっぱ会計は別な,0.47738323419589834,-0.17992964386940002
image,,目の前で飛び降りした生徒を持ち前の反応速度でキャッチするビーター(58歳),-0.2045671752179079,0.23968051373958588
image,,セクシーな映像が流れて、気まずい空気な親子,1.0,-0.02837963216006756
image,,付き合って下さい,-0.04220344081943439,-0.07488290220499039
image,,あっ!美味しそうなネズミ!/ご主人が食うんかい...,-0.04220344081943439,-0.015220064669847488
image,,1分以内に気付いたら☆1コ。,-0.2045671752179079,0.1264423131942749
image,,エアロゾル,-0.28165258061457576,0.16573113203048706
image,,しろにいます,-0.14158381300447986,0.030237745493650436
image,,手についた納豆の糸は/こうやって/こう!(アレ?!),-0.28165258061457576,0.0818328782916069
image,,ええ~!?赤い稲妻が僕を責めるのかい!?,1.0,-0.22359681129455566
image,,「今日は心に響く話を聞かせてやる」と言った隊長が「ごんぎつね」を朗読しながら泣き出したので少しづつ距離を取る隊員達。,0.034881964577232916,0.6505142450332642
image,,手を上げろ!,0.344437442372699,0.19431564211845398
image,,実が出た,-0.14158381300447986,-0.4140468239784241
image,,投げた風車が御隠居に刺さってしまい、クビを覚悟した瞬間,-0.14158381300447986,0.3287522792816162
image,,女_子更衣室に突撃した勇者の最期,-0.32778127881365027,0.019164063036441803
image,,袋、穴空いて,-0.28165258061457576,-0.009003804996609688
image,,少しでも悲しいシーンになると泣いてるか確認してくる,1.0,0.30192679166793823
image,,3日分のチン,-0.38103295279962135,-0.28493040800094604
image,,将軍!御恩と奉公の御恩をお忘れではニャいですか!,-0.32778127881365027,0.43173396587371826
image,,なに!?スリップストリームだと!!,0.051736628591586564,-0.04045872762799263
image,,ッへッへ/ッハッハ,1.0,0.37137436866760254
image,,いや〜危なかった〜,0.017162589006180395,-0.2211693823337555
image,,シャリがスパーイ。,-0.1716420747371854,-0.2265479564666748
image,,あと3回以上、回せます券,0.462680926593116,-0.027074769139289856
image,,顔は覚えてないんだけど名前は思い出せない,-0.11393289262733997,-0.26936835050582886
image,,ちょっと年齢きいただけじゃん,-0.32778127881365027,-0.15458939969539642
image,,自分の部屋に窓が欲しいと言ったらムハンマドつけられた,1.0,-0.23418286442756653
image,,顔に似合わず胸板も厚いという着痩せするタイプであ,-0.5211017204097173,0.15583640336990356
image,,少年ペヤング,-0.04220344081943439,0.45535218715667725
image,,釈迦デイナイトフィーバー,-0.32778127881365027,-0.23043867945671082
image,,店長「おいっ新人のボブ!お前は何をしてるんだ!」ボブ「店長!これ最高っすよ!無限に出ますよ!」,1.0,0.44143128395080566
image,,普段はのろのろしてるのに、お中元の時期になるとインターホンが鳴った瞬間誰よりも早く動く,0.2282024061732999,0.6325941681861877
image,,はく製がいいか?それともクマ刺しがいいか?,-0.32778127881365027,-0.041396621614694595
image,,「もし、もしだよ?私が情報流してるその女スパイだったら嫌いになっちゃう?」『待って。2つカミングアウトされて混乱してる』,1.0,0.5958778858184814
image,,シェアハウス募集に書いてあった「2段ベッド完備」に騙された,-0.2045671752179079,-0.1681535392999649
image,,「なぁ、あいつ黒板消すのはやくね?」「ああ、だから邪魔すんな。」,-0.021260538718001376,0.4879782199859619
image,,鬼滅の刃の続編だってよ!,-0.5211017204097173,0.2344522327184677
image,,「この先は揺れるから、坊や達はしばらく寝てなさい」,-0.24096418518952545,0.18440687656402588
image,,ん?被害届?,-0.32778127881365027,-0.23531684279441833
image,,ふれあい広場⇔隔離施設,-0.0015150453943845177,0.2820732593536377
image,,やなせでたかし,1.0,-0.37480229139328003
image,,"lueretto,okudak",-0.7605508602048586,-0.5497820973396301
image,,みんなに嫌われた野田が遂に水にも嫌われた,-0.32778127881365027,-0.18399861454963684
image,,父さん.........,1.0,-0.19871792197227478
image,,お箸一本無くした〜,-0.2045671752179079,-0.02442764677107334
image,,簡単な事だ!右足が落ちる前に左足を上げて、左足が落ちる前に右足を上げる!それの繰り返しだ!,0.017162589006180395,0.5474854707717896
image,,グリーン車って言うほど緑色が少ないですね,0.2181886010771401,0.20843704044818878
image,,カラオケで殴りがち,-0.5211017204097173,-0.016856268048286438
image,,ヤクルトの助っ人外国人を金で買収して,-0.44401631501304983,-0.0033898912370204926
image,,ダメ夫に発砲してもらえま,-0.2045671752179079,-0.34585291147232056
image,,ブルーレイ,0.17495073218732893,-0.005675360560417175
image,,ほん怖が頭から離れない,-0.28165258061457576,0.07693985104560852
image,,もう一回試食してくるわ,1.0,-0.2491627335548401
image,,だぶ,-0.5211017204097173,-0.47703972458839417
image,,Getupwild,-0.04220344081943439,0.25339990854263306
image,,ポケットに忍ばせたバナナが最悪のバレ方,-0.2045671752179079,-0.26549410820007324
image,,いたりあでもほ_もでありたい,-0.5211017204097173,-0.3895229697227478
image,,類似,-0.32778127881365027,0.12704962491989136
image,,ぐるぐるバットで回ってる時,-0.24096418518952545,-0.26799529790878296
image,,少しずつ下にスクロールしてください。ほら、見えたでしょう?もうひとつの顔が,-0.24096418518952545,0.1854395866394043
image,,「ひでーな母さん!俺の名前はタワシじゃなくてタケシだよ!」と言いつつも自分の名前がボブだったことに気付き爆笑するマイケル,1.0,0.29181361198425293
image,,かおりちゃんと結婚したら、磯野香りになるから番組的に オシャレだな...,1.0,0.5573375225067139
image,,騒な物売りやがって、こんな事して何が楽しい?詐欺として訴えるぞ!!こんなの、物売るってレベルじゃねぇぞ,-0.5211017204097173,-0.13837815821170807
image,,ウチのペッパーはやる気がない,0.6269170346079931,-0.12488818913698196
image,,あーよかったー。家の鍵あったわー。,-0.28165258061457576,0.060610733926296234
image,,ゴルゴではないものです。,-0.04220344081943439,-0.028220318257808685
image,,方正、今年もビンタ,-0.24096418518952545,-0.14030441641807556
image,,太陽真上かい!,-0.32778127881365027,-0.03229605406522751
image,,B型と揃うと表裏が分かりにくい,-0.44401631501304983,-0.11172045022249222
image,,リーリーリー,0.2828612189135358,0.030031956732273102
image,,しめつけの刃,-0.24096418518952545,0.04315252974629402
image,,大分マシな掃除をするようになったじゃねえか,-0.2045671752179079,-0.28860288858413696
image,,あ、レッドカード...,-0.5211017204097173,-0.15393918752670288
image,,小野妹子って子が部下になると聞いてドキドキが止まらない,-0.1716420747371854,0.069917231798172
image,,分かったかパンサードヴィル,-0.24096418518952545,-0.3414558172225952
image,,とおるるるるるるるる,-0.32778127881365027,0.20753119885921478
image,,走馬灯に全く身に覚えのないワンシーンが映し出された,-0.04220344081943439,0.4726104736328125
image,,児島だよ!,-0.38103295279962135,-0.1974399834871292
image,,英世へ,-0.6204820925947632,0.007346261292695999
image,,トップのボリュームを抑えて、毛先を遊ばせている,1.0,-0.2891286611557007
image,,ぼくんちでおもしろいことして遊ぼう,1.0,-0.2542417645454407
image,,なぜ鬼を倒せたか教えてやるよ。体でな,-0.32778127881365027,0.15742388367652893
image,,ナスを残した夜,1.0,0.09811614453792572
image,,()の中の歌詞もひとりで歌う歌う。,-0.32778127881365027,0.23045779764652252
image,,歩行者用信号オーディションに落ちて傷心旅行中の黄田くん,-0.24096418518952545,0.3295407295227051
image,,嫁/旦那,-0.1716420747371854,0.20959420502185822
image,,Pスイッチの効果が切れた,-0.14158381300447986,0.4881590008735657
image,,誰かあの日直を止めて!,1.0,0.6233908534049988
image,,昨日ドクターXを見た,-0.28165258061457576,-0.022647280246019363
image,,マインクラフト1日目一度もしなずに夜が明けた,-0.32778127881365027,0.14558008313179016
image,,受話器で火傷しま,-0.28165258061457576,0.09075652062892914
image,,使った事の無い謎のボタンがある,-0.44401631501304983,-0.3386271595954895
image,,1巻/10巻/最新巻,1.0,-0.16472260653972626
image,,老後が/若い内にイ,-0.5211017204097173,-0.2121654450893402
image,,早く原稿書け、バーーカ!,1.0,-0.27076953649520874
image,,おめでとうございます。元気な男の子ですよ。,0.48684826699789774,0.5050103664398193
image,,おっとー、おれをどけたら消されるぜ、このお題。,-0.2045671752179079,0.12859845161437988
image,,綺麗な夕陽だなぁと思ったら、否!それは戦さ場から返り血を浴びて帰還したオレオでござったのだ!,-0.32778127881365027,0.2328859567642212
image,,引っ越し前にクラスのみんなからの寄せ書きを貰って感動したけど、翌日よくみたら全て筆跡が担任と同じ,1.0,0.6942295432090759
image,,惜しいです。ピカだけは合ってます。,-0.11393289262733997,0.3816920816898346
image,,待てよ、ちゃんと話し聞けって...,-0.32778127881365027,0.5182321071624756
image,,また統一教会に騙されて壺買ったのね?,-0.24096418518952545,-0.036667533218860626
image,,ひとみ婆さんのモノマネ,-0.32778127881365027,0.051369789987802505
image,,俺は隣の客の柿食う客だ,0.29931442781411133,-0.1534418910741806
image,,押し込みたいランキング世界4位,-0.32778127881365027,0.030723974108695984
image,,お前はソ連兵か,-0.06449840760781256,0.1649489402770996
image,,ナウ/イカ,-0.5211017204097173,-0.14113803207874298
image,,チンを狙えと言ったんだ、お前が狙ってるのはチ〇チンだ,-0.32778127881365027,-0.11676053702831268
image,,そいつはおと...,1.0,-0.6507949829101562
image,,はい、クラスの皆さんが静かになるまでに先生、退化してしまいました。,-0.1716420747371854,-0.008402177132666111
image,,電話をかけて相手が話し中だった場合1分以内に「159」に電話をかけると相手が話終わったことを電話で知らせてくれる,1.0,0.5599260330200195
image,,序盤の嫌な奴はゾンビに襲われてやられ、忘れた頃にゾンビとして2度やられる。ラスボスなら最終形態で3度おいしい,-0.32778127881365027,0.01728145033121109
image,,バイバイ言ったあと帰る方向が同じで気まずいからちょっと遅めに歩く,-0.28165258061457576,-0.013115501031279564
image,,(家の鍵閉め忘れてた),0.017162589006180395,-0.08341515064239502
image,,上を向いて歩こう涙がこぼれないように,1.0,0.20284295082092285
image,,僕が排便を止める事は無かった,-0.44401631501304983,-0.025709623470902443
image,,酸素のない惑星に遭難した寂しさを紛らわすために焼きマシュマロを食べようと思う,1.0,0.2583189010620117
image,,1549年ザビエル来日,1.0,-0.08745261281728745
image,,今の俺,0.5943030121190502,-0.08342991024255753
image,,ダイヤモンドフユカイ,0.569490662245034,-0.1766015738248825
image,,むせ返るようなお酢の匂い。混ぜ込まれた五目の具材。初めての経験に不安を隠せない米子を、揚げ彦はそっと抱きしめた。,1.0,0.35001814365386963
image,,キエ?キエエーキエキエキエエエエエエエエェェエエエー!!,-0.5211017204097173,-0.4483301043510437
image,,は?予約キャンセル?,1.0,-0.43075716495513916
image,,ハッキングパパ,1.0,-0.13611504435539246
image,,このボケに貰える星の数×1円,-0.7605508602048586,-0.050233565270900726
image,,忘れてた,1.0,0.36022835969924927
image,,「某漫才師も言っているように、スピーチとスカートは短い方がよろしいかと存じますので...」,-0.28165258061457576,0.26857706904411316
image,,『戦場の狼』と畏怖されている上官が、まさかの前飼ってたタロウだった...。今度は俺が戦場で捨てられ気がする。,-0.24096418518952545,0.22937193512916565
image,,検索履歴はこうやって削除するん,1.0,-0.15813526511192322
image,,与作は木を切る〜ヘイヘ違法〜ヘイヘ違法〜,-0.1716420747371854,-0.14332909882068634
image,,むかたしむかたし,1.0,-0.2626574635505676
image,,え?帰んの?,-0.06449840760781256,-0.3897462785243988
image,,さぁー見なさいあなたのマイページよ!黒歴史もいいとこね(笑),-0.32778127881365027,-0.03599372133612633
image,,もがれて食べられるのを待つ巨峰達、シャルロットとは恋仲で永遠の別れを受け止める演技がいよいよクライマックス,-0.32778127881365027,0.4354654848575592
image,,女癖が悪く、裏でのあだ名はオサ,-0.5211017204097173,0.2939852774143219
image,,今日は誕生日。朝起きてLINEやメールを確認するも誰からも祝福の言葉が無い。ため息混じりに仕事場に入ると,1.0,0.740803062915802
image,,「おーい!この枠、いつまで押さえてりゃいいんだー!?」,-0.32778127881365027,-0.14637480676174164
image,,何とは言わないが削減の効果が感じられない,-0.32778127881365027,-0.13456478714942932
image,,高校生の時の修学旅行で冗談のつもりで抱きついてしまっまY君、ごめんなさい僕はガチでした,-0.5211017204097173,-0.01279950886964798
image,,修学旅行の夜、どちらが遅くまで起きていられるか対決が佳境,0.017162589006180395,0.40770214796066284
image,,卍解ッッ!!,-0.1716420747371854,-0.0988706648349762
image,,交互に見れるか/ひじ,-0.5211017204097173,-0.1830105185508728
image,,奇遇ですね私もこの店に強盗で入ったんですよ,-0.32778127881365027,0.31092655658721924
image,,のび太の妹,-0.44401631501304983,-0.31056585907936096
image,,BO君が代,-0.11393289262733997,0.3121773600578308
image,,ダイソンに吸われるダニ,0.33731446658580255,-0.22828754782676697
image,,お祈りするのがアーメン、追い海苔するのがラーメン,-0.38103295279962135,-0.08968327939510345
image,,2階から目薬したときの目の表面。,0.06780706505795586,0.04094799607992172
image,,操作方法わからない,-0.2045671752179079,-0.20855645835399628
image,,そのフォルダはダメじゃ!,-0.1716420747371854,-0.3461242914199829
image,,途中で「ドゴーム」にならないと、バクオングにはなれない,-0.11393289262733997,0.5172784328460693
image,,四谷駅階段,0.35141650976904226,0.10773894935846329
image,,タートルヘッド飛び出したぁー!,-0.38103295279962135,-0.3586982488632202
image,,「もしもし、オレオレ」「え?新一?」「そうそう新一、新一。お久~」,-0.021260538718001376,0.391801655292511
image,,ここで一曲お聞きください。スタン,-0.44401631501304983,0.0654798373579979
image,,漬け物にしたら美味しいのが白菜,1.0,0.006456837058067322
image,,ポケットに入ったままのティッシュが洗濯機によって召される,1.0,0.053642354905605316
image,,今みで積み上げてきたものを一瞬で消せるよ,1.0,-0.08145558089017868
image,,GTOは反町しか認めんぞ!,-0.14158381300447986,-0.0225079208612442
image,,トイレ掃除から皿洗いに昇格,-0.38103295279962135,-0.1359943300485611
image,,実に、面_白くない・・・,-0.32778127881365027,-0.2484654039144516
image,,寒冷前線が通過して風向が北寄りから南寄りに変わった。,-0.1716420747371854,-0.07192404568195343
image,,シャンシャン手拍子♪足拍子♪~太鼓叩いて~♪杖ついて,-0.38103295279962135,0.16543884575366974
image,,対向車も犬が運転してるっ!?,-0.08833213901850889,0.06406210362911224
image,,マツモトキヨシ,-0.11393289262733997,0.15071238577365875
image,,カッコつけて「俺が奢るよ」と言ってレジに来て今気づいた。,-0.2045671752179079,0.18987300992012024
image,,人のこと言えた顔かよ,-0.5211017204097173,-0.03310403227806091
image,,「本当だ...イグ・ノーベル賞で言ってた通り股のぞきで池乃めだか師匠見たら実際より小さく見える...」,-0.32778127881365027,0.535723090171814
image,,ヘビーローテンション「残業中〜半休中〜減給中〜なんだ仕事がしたくないヘビーローテンション」,0.32261215898302065,0.4284001588821411
image,,飼い猫が本気を出す前と出した後がヤバすぎ,-0.11393289262733997,-0.1271268129348755
image,,妖忌「妖夢...お前も幻想郷を抜けて来たのか...ところで半霊はどうした?」,0.5347231462689488,0.5170683860778809
image,,今のプレーは違反だが、互いの気持ちに気づいていながら追いかけないのはもっとルール違反だ。レッドカード。退場だ、行ってこい,-0.11393289262733997,0.6454553604125977
image,,ットリ,1.0,-0.560602068901062
image,,ほら、男の子は人前で泣いちゃダメだぞ!これで涙を拭い...『あーっと倒されたかと思われた方がまさかの一発退場です』,0.06780706505795586,0.6217352151870728
image,,グリーンピースが苦手なんだな,-0.32778127881365027,-0.058727994561195374
image,,ポイントカード作りますよね!?,1.0,-0.11410719156265259
image,,わたし/これ以上働かせるな,-0.2045671752179079,0.12311363220214844
image,,本当に温めないんですか?,0.6623791263187726,-0.3339809477329254
image,,最近ハマってる遊び,-0.24096418518952545,0.03923603147268295
image,,彼女が「2人で食べましょう!」と言って持ってきたパピコの上のちぎった部分だけ渡してきた,1.0,0.46698907017707825
image,,「あー、テポドン!もうそんな季節なんだねぇ」,-0.1716420747371854,0.5057287216186523
image,,地図と間違えて息子の成績表を持ってきたが、あまりの酷さに目が離せない,1.0,0.5218420028686523
image,,仕事は選ぶものじゃない。仕事に選ばれるのだ。ただ私は選ばれなかっただけの話だ。,-0.7605508602048586,0.49407291412353516
image,,お待たせじゃぁぁぁぁぁぁぁぁ!,-0.1716420747371854,0.019878562539815903
image,,七夕のは食っちゃダメって言ったろ,1.0,-0.2884429395198822
image,,オレンジを踏み外すとヤバイって聞いた,-0.2045671752179079,-0.13049180805683136
image,,腫瘍,-0.28165258061457576,-0.3784024119377136
image,,雨?しまったレインウェア忘れた,0.2181886010771401,0.1707872450351715
image,,こないで〜/わかった言う通りにするから/けっきょく刺すんかぁーい!,-0.32778127881365027,0.30715763568878174
image,,にょう道雲,0.034881964577232916,0.23014557361602783
image,,いい事していけば干支に入れると聞いたんで!,0.06780706505795586,0.2697503864765167
image,,今ごろになってパンツが見えてる事に恥を覚えた,-0.32778127881365027,0.2576235830783844
image,,ヘイ!Freeeeeeeeeze!!!,-0.5211017204097173,-0.07612316310405731
image,,発芽/生育/収穫,-0.14158381300447986,-0.16439935564994812
image,,いや、油ハゲとは呼んでますが,-0.04220344081943439,0.32359588146209717
image,,序→破→Q,-0.24096418518952545,0.1960022896528244
image,,見てこれ、うまそうだろ?でもこれは僕の。欲しい?食べたい?でもこれは僕の。,1.0,-0.025378044694662094
image,,地球回してんの、ワシやで,0.08316301918787916,-0.05025085434317589
image,,無人島生活オーディション.,-0.24096418518952545,-0.26250582933425903
image,,「おっと、ここから先は有料だぜ☆」,0.522310358708677,0.5773614048957825
image,,私の先祖も小泉なんですよ,-0.28165258061457576,0.5215134024620056
image,,観客を巻き込んだ俺のプロポーズに会場は大いに盛り上がったが一番盛り上がったのはここまでしたのに断られた時だった,1.0,0.7198607921600342
image,,しずかちゃんのお風呂場開けたら居た,-0.08833213901850889,0.25195860862731934
image,,日_本の芸術「メガネ、メガネ」が大流行,-0.2045671752179079,0.14027449488639832
image,,何でち○ち○付いてないんだよ!!️,0.13855372221571138,-0.3058459162712097
image,,先手 六三 ポ,1.0,0.32281649112701416
image,,"来年から,昭和顔・平成顔・令和顔云うらしいデ➰(笑)w-",-0.2045671752179079,-0.32828158140182495
image,,「あの野郎うまくやりやがって。」,-0.28165258061457576,0.05156243219971657
image,,テレビで金総書記のパレード見てからずっとこうなんだ。,-0.28165258061457576,0.14872094988822937
image,,実写番にゃんこ大戦争,-0.2045671752179079,-0.3096762001514435
image,,こっからどうするんだろう...?,-0.28165258061457576,-0.5064588785171509
image,,全校朝会中の息子,-0.11393289262733997,-0.12525451183319092
image,,その子は桃から生まれたので、松崎しげると名付けました,-0.11393289262733997,0.19334697723388672
image,,鉄板ギャグと確信していた「あんたがこれくらいのときから知ってるんやで」が、関東では残酷なくらいスルーされる,-0.24096418518952545,0.1722647249698639
image,,NEXTコナンズHINT「愛のメモリー」,-0.28165258061457576,0.0592617429792881
image,,こう見えて、生徒です。,-0.32778127881365027,0.21911555528640747
image,,ラーメン大好き小池さん,-0.28165258061457576,-0.22988781332969666
image,,(あれがシェフの気まぐれサラダじゃありませんようにあれがシェフの気まぐれサラダじゃありませんようにあれがシェフの気ま...),1.0,0.054842524230480194
image,,あればこんな時間にボケてない,-0.32778127881365027,-0.14845648407936096
image,,値段が高い,0.29931442781411133,0.05394566431641579
image,,あれがただの風邪だと思えるかよ...,0.051736628591586564,-0.24383613467216492
image,,のび太が間違えて来たけどフツーに怖くてキレられない,-0.2045671752179079,0.5179552435874939
image,,テイジデ、アガリマス,0.7510635330653908,-0.23927494883537292
image,,なんて日,0.2181886010771401,0.08261045813560486
image,,いえハゲって呼んでます,1.0,0.39336779713630676
image,,杏は災いのもと,-0.44401631501304983,0.22513733804225922
image,,油淋鶏のタレ,-0.44401631501304983,-0.244663804769516
image,,お前と同類だ,-0.32778127881365027,0.05328969657421112
image,,ちーがーうーだーろ違うだろ!,-0.28165258061457576,-0.17439144849777222
image,,バタコフ,1.0,-0.11896191537380219
image,,スナフキン「くっちゃくっちゃくっちゃくっちゃくっちゃ...」,1.0,-0.386610209941864
image,,この中から8を見つけたら星をくれ。そいつのボケ8個に全部☆3くれてやる,1.0,0.16306087374687195
image,,爆問太田,-0.1716420747371854,-0.11280647665262222
image,,これあげようか?ほら、上げてやったよ❗,-0.2045671752179079,-0.2687147855758667
image,,こんばんは,-0.28165258061457576,-0.1259259581565857
image,,スイカ探すよ〜/目隠しはいい〜,-0.32778127881365027,-0.40262970328330994
image,,鏡の自分/本来の自分,-0.2045671752179079,-0.13584253191947937
image,,ゆとりの耳に念仏,-0.2045671752179079,-0.29995429515838623
image,,アイスのフタの裏を舐めようとすると馬鹿にした感じでマネしてくる,1.0,0.1796889305114746
image,,つながるか、ツナがあるか,1.0,-0.17259007692337036
image,,農協を通さないやり方,1.0,-0.2752675414085388
image,,マケタラバサシ,-0.28165258061457576,0.16022466123104095
image,,分身膨らますのも楽じゃねぇや。。。,-0.32778127881365027,0.1978943645954132
image,,「共学行けば彼女できるよー」,-0.2045671752179079,0.12402136623859406
image,,先生なんですよね?,-1.0,-0.04409343749284744
image,,ボブの頭のなかで店長の言葉が蘇る「お客様の目を良く見てスマイルで」...と,-0.2045671752179079,0.4651935398578644
image,,え?お見合い!?/わかりました。,-0.32778127881365027,-0.3023371696472168
image,,ジャストミート!クイズの解答権を得る,-0.5211017204097173,-0.39552414417266846
image,,大サンジ・人ナミ以下,0.5137802441675159,-0.16384932398796082
image,,今日もギネス記録まであと一個という所でマイケルの屁の風圧でドミノが倒れた,-0.08833213901850889,0.2917702794075012
image,,もしもし!?友達が毒キノコ食べて幻覚を見てます!,1.0,0.3457906246185303
image,,まあスピーチと紛争は短い方が良いなんて言いますけども,1.0,0.6355177164077759
image,,厚切りジェイソンは忙しいが、チャックウィルソンなら空いてんじゃね,-0.5211017204097173,-0.03529616445302963
image,,第一次・第二次世界大戦の発祥は我が国だと言い出した,-0.5211017204097173,-0.20310960710048676
image,,ずいぶん年を取ったな志村     パン君なのかい,-0.32778127881365027,0.04892365261912346
image,,先生、気分が悪いのでジム行ってもいいですか?,1.0,0.08745864778757095
image,,弱点はあな,-0.11393289262733997,-0.4110547602176666
image,,高_校落ちた、日_本しネ,-0.11393289262733997,0.2362246811389923
image,,眠りに落ちかけた瞬間、強烈なやつが来た。,0.6761439785659897,-0.25073546171188354
image,,あぁこれくれる。絶対くれる。パターン入った。,1.0,-0.1046638935804367
image,,1対2か・・・頑張れタイガース。,-0.32778127881365027,-0.12245891243219376
image,,おいおい、また随分な手抜きキャラがいらっしゃいましたな。,0.6970868806674229,0.03644952178001404
image,,やっべ!うちにあるもの賞味期限ぜんぶ平成じゃん!,1.0,0.49621453881263733
image,,この夏脇汗パラダイス,-0.5211017204097173,-0.4017232358455658
image,,ざ〜んねん!チェンジは2回までよ〜,-0.2045671752179079,-0.3468340039253235
image,,グレープフルーツならあります,1.0,-0.11283490806818008
image,,ROUND1FIGHT!!,-0.021260538718001376,0.2338346391916275
image,,おさるの常侍,-0.28165258061457576,0.13920912146568298
image,,いいか?あれは悪い例だ,-0.32778127881365027,-0.3913722634315491
image,,この連帯保証人ってとこでいいんだな?,-0.38103295279962135,-0.12855133414268494
image,,笑うだけ笑って星を付けない,-0.5211017204097173,-0.0071042925119400024
image,,自分目線,1.0,-0.11542126536369324
image,,洗場猫,-0.11393289262733997,0.17314159870147705
image,,どんな3桁の数字でも2回繰り返して6桁の数字にすると必ず7でわれる,1.0,0.344957560300827
image,,恋はスリル、ショック、サスペンス,-0.24096418518952545,0.24151082336902618
image,,主人公を選んでください,-0.32778127881365027,0.4064338505268097
