odai_type,odai_id,score,predicted_score
text,ogiri-keitai-396,0.5,0.7562738
text,ogiri-keitai-195,1.0,0.63302463
text,ogiri-keitai-524,0.5,0.7821108
text,ogiri-keitai-437,1.0,0.8077229
text,ogiri-keitai-52,0.0,0.6577313
text,ogiri-keitai-336,1.0,0.7807728
text,ogiri-keitai-433,0.5,0.715462
text,ogiri-keitai-235,0.5,0.66564655
text,ogiri-keitai-346,0.5,0.723374
text,ogiri-keitai-459,1.0,0.7617981
text,ogiri-keitai-826,0.7499999999999998,0.54701555
text,ogiri-keitai-805,0.5,0.7373547
text,ogiri-keitai-164,0.5,0.7272397
text,ogiri-keitai-814,0.7499999999999998,0.7259265
text,ogiri-keitai-103,0.5,0.782993
text,ogiri-keitai-633,1.0,0.75917697
text,ogiri-keitai-5,0.5,0.747331
text,ogiri-keitai-610,0.5,0.76330763
text,ogiri-keitai-326,1.0,0.79195976
text,ogiri-keitai-350,0.5,0.65704024
text,ogiri-keitai-92,1.0,0.8011251
text,ogiri-keitai-865,1.0,0.70166904
text,ogiri-keitai-235,1.0,0.68209106
text,ogiri-keitai-14,0.5,0.33572793
text,ogiri-keitai-636,1.0,0.7902954
text,ogiri-keitai-777,1.0,0.6980044
text,ogiri-keitai-80,0.5,0.6159815
text,ogiri-keitai-931,1.0,0.6294475
text,ogiri-keitai-841,1.0,0.7252278
text,ogiri-keitai-944,0.5,0.5059792
text,ogiri-keitai-341,0.5,0.7850245
text,ogiri-keitai-612,1.0,0.7216612
text,ogiri-keitai-907,0.5,0.6491794
text,ogiri-keitai-241,1.0,0.70092744
text,ogiri-keitai-805,0.5,0.7450077
text,ogiri-keitai-94,1.0,0.7202641
text,ogiri-keitai-453,0.5,0.7694506
text,ogiri-keitai-459,1.0,0.7449702
text,ogiri-keitai-348,1.0,0.8143645
text,ogiri-keitai-31,1.0,0.6948308
text,ogiri-keitai-379,0.5,0.7372536
text,ogiri-keitai-590,1.0,0.68640643
text,ogiri-keitai-133,0.5,0.73664284
text,ogiri-keitai-159,1.0,0.77522063
text,ogiri-keitai-349,1.0,0.76524484
text,ogiri-keitai-385,0.5,0.732927
text,ogiri-keitai-296,0.5,0.7460183
text,ogiri-keitai-286,0.5,0.7819359
text,ogiri-keitai-416,0.5,0.7652639
text,ogiri-keitai-501,1.0,0.76260483
text,ogiri-keitai-352,1.0,0.8088867
text,ogiri-keitai-836,0.5,0.54238546
text,ogiri-keitai-440,0.5,0.7340599
text,ogiri-keitai-813,1.0,0.76231474
text,ogiri-keitai-358,0.5,0.703366
text,ogiri-keitai-603,1.0,0.7409428
text,ogiri-keitai-397,0.5,0.79515356
text,ogiri-keitai-530,1.0,0.7408502
text,ogiri-keitai-859,1.0,0.73551923
text,ogiri-keitai-837,0.5,0.7386256
text,ogiri-keitai-635,1.0,0.7065246
text,ogiri-keitai-615,1.0,0.5976945
text,ogiri-keitai-827,0.5,0.76915973
text,ogiri-keitai-810,1.0,0.64141834
text,ogiri-keitai-877,-0.5,0.65844965
text,ogiri-keitai-903,1.0,0.68594915
text,ogiri-keitai-820,0.7499999999999998,0.6772147
text,ogiri-keitai-810,0.7499999999999998,0.66487676
text,ogiri-keitai-802,0.5,0.70726246
text,ogiri-keitai-117,0.5,0.68981284
text,ogiri-keitai-541,1.0,0.8010403
text,ogiri-keitai-701,1.0,0.7389295
text,ogiri-keitai-441,1.0,0.7418507
image,ogiri-bokete-371,0.5371814021074333,0.6791007
image,ogiri-bokete-542,0.8258352035998784,0.61406404
image,ogiri-bokete-468,0.607611447217987,0.64699155
image,ogiri-bokete-634,0.41556255227970773,0.58909357
image,ogiri-bokete-505,0.41556255227970773,0.64809775
image,ogiri-bokete-297,1.0,0.5814019
image,ogiri-bokete-298,0.4898400999036314,0.6512473
image,ogiri-bokete-10,0.5818412082075506,0.59431833
image,ogiri-bokete-665,0.4898400999036314,0.6003309
image,ogiri-bokete-458,1.0,0.6185582
image,ogiri-bokete-446,0.4898400999036314,0.6968239
image,ogiri-bokete-525,0.4451802938035141,0.59278727
image,ogiri-bokete-508,0.6356584065901287,0.63856083
image,ogiri-bokete-602,0.23156033567186984,0.51318014
image,ogiri-bokete-607,0.3235614439757888,0.5834663
image,ogiri-bokete-440,1.0,0.6215373
image,ogiri-bokete-643,0.5231969490448647,0.72651905
image,ogiri-bokete-503,1.0,0.54237753
image,ogiri-bokete-548,1.0,0.5835024
image,ogiri-bokete-266,1.0,0.6933412
image,ogiri-bokete-600,0.4451802938035141,0.6433602
image,ogiri-bokete-75,1.0,0.68023807
image,ogiri-bokete-429,1.0,0.6697777
image,ogiri-bokete-651,0.41556255227970773,0.59698653
image,ogiri-bokete-363,0.7771947437870892,0.7199033
image,ogiri-bokete-27,1.0,0.6124479
image,ogiri-bokete-555,1.0,0.63278335
image,ogiri-bokete-670,0.6418329869920407,0.66993684
image,ogiri-bokete-396,0.5231969490448647,0.6571236
image,ogiri-bokete-678,0.41556255227970773,0.5635223
image,ogiri-bokete-625,0.4451802938035141,0.5493323
image,ogiri-bokete-449,0.5613808589662053,0.7579879
image,ogiri-bokete-636,0.4898400999036314,0.5879159
image,ogiri-bokete-313,1.0,0.60304874
image,ogiri-bokete-678,0.23156033567186984,0.56830585
image,ogiri-bokete-699,0.5371814021074333,0.55472076
image,ogiri-bokete-353,0.5371814021074333,0.63011193
image,ogiri-bokete-327,0.5075636605836269,0.6473177
image,ogiri-bokete-515,1.0,0.57685065
image,ogiri-bokete-371,0.5371814021074333,0.6722446
image,ogiri-bokete-40,0.5075636605836269,0.67521304
image,ogiri-bokete-364,0.5995647688875461,0.6837712
image,ogiri-bokete-312,0.6418329869920407,0.6538932
image,ogiri-bokete-685,0.5371814021074333,0.5851424
image,ogiri-bokete-608,0.5231969490448647,0.53275204
image,ogiri-bokete-304,0.572004890952692,0.67884165
image,ogiri-bokete-602,0.23156033567186984,0.52384883
image,ogiri-bokete-360,0.6738423165114695,0.619009
text,ogiri-keitai-755,1.0,0.6939335
text,ogiri-keitai-310,0.5,0.75733435
text,ogiri-keitai-95,0.5,0.7271323
text,ogiri-keitai-549,0.5,0.74852926
text,ogiri-keitai-907,0.5,0.70043236
text,ogiri-keitai-626,1.0,0.7715064
text,ogiri-keitai-473,0.5,0.7906096
text,ogiri-keitai-841,1.0,0.7425393
text,ogiri-keitai-834,1.0,0.72561723
text,ogiri-keitai-368,1.0,0.6745243
text,ogiri-keitai-227,1.0,0.7252363
text,ogiri-keitai-260,1.0,0.7613016
text,ogiri-keitai-515,1.0,0.84031916
text,ogiri-keitai-775,1.0,0.75369495
text,ogiri-keitai-75,0.5,0.73497736
text,ogiri-keitai-873,0.7499999999999998,0.5982345
text,ogiri-keitai-289,0.5,0.70062757
text,ogiri-keitai-180,1.0,0.6878767
text,ogiri-keitai-400,0.5,0.7829431
text,ogiri-keitai-445,1.0,0.7228371
text,ogiri-keitai-908,0.5,0.6730927
text,ogiri-keitai-888,1.0,0.7818715
text,ogiri-keitai-235,1.0,0.6923509
text,ogiri-keitai-691,0.5,0.7346384
text,ogiri-keitai-707,0.5,0.660868
text,ogiri-keitai-281,0.5,0.69315875
text,ogiri-keitai-752,0.5,0.8006934
text,ogiri-keitai-3,0.5,0.7130268
text,ogiri-keitai-113,1.0,0.77395743
text,ogiri-keitai-824,0.7499999999999998,0.78747344
text,ogiri-keitai-702,0.5,0.7963939
text,ogiri-keitai-272,1.0,0.7432801
text,ogiri-keitai-108,1.0,0.74202335
text,ogiri-keitai-941,-0.5,0.6506606
text,ogiri-keitai-571,1.0,0.78120387
text,ogiri-keitai-452,0.5,0.77227837
text,ogiri-keitai-227,0.5,0.6736359
text,ogiri-keitai-559,1.0,0.72014266
text,ogiri-keitai-500,1.0,0.69659775
text,ogiri-keitai-62,1.0,0.7047171
text,ogiri-keitai-923,-0.5,-0.07516286
text,ogiri-keitai-762,1.0,0.76672995
text,ogiri-keitai-52,0.5,0.61001176
text,ogiri-keitai-241,0.5,0.6707841
text,ogiri-keitai-272,0.5,0.7713062
text,ogiri-keitai-711,0.5,0.6997412
text,ogiri-keitai-417,0.5,0.8231277
text,ogiri-keitai-699,1.0,0.68745106
text,ogiri-keitai-796,0.5,0.7175962
text,ogiri-keitai-538,1.0,0.7258171
text,ogiri-keitai-315,1.0,0.6918281
text,ogiri-keitai-945,0.5,0.78015935
text,ogiri-keitai-599,0.5,0.70237803
text,ogiri-keitai-326,0.5,0.7821893
text,ogiri-keitai-841,0.7499999999999998,0.7270652
text,ogiri-keitai-318,1.0,0.73829746
text,ogiri-keitai-111,1.0,0.6705894
text,ogiri-keitai-879,0.7499999999999998,0.7105724
text,ogiri-keitai-874,1.0,0.74194056
text,ogiri-keitai-364,1.0,0.7334064
text,ogiri-keitai-763,1.0,0.65830594
text,ogiri-keitai-788,1.0,0.5973077
text,ogiri-keitai-183,1.0,0.7267943
text,ogiri-keitai-445,1.0,0.79570884
text,ogiri-keitai-483,0.5,0.7521772
text,ogiri-keitai-351,1.0,0.76005155
text,ogiri-keitai-21,0.5,0.6852328
text,ogiri-keitai-186,1.0,0.7602181
text,ogiri-keitai-423,0.5,0.7710596
text,ogiri-keitai-863,-0.5,0.7279241
text,ogiri-keitai-677,0.5,0.7643922
text,ogiri-keitai-652,1.0,0.65625894
text,ogiri-keitai-221,0.5,0.7567978
text,ogiri-keitai-588,0.5,0.6941658
text,ogiri-keitai-701,0.5,0.7456021
text,ogiri-keitai-108,1.0,0.80704325
text,ogiri-keitai-498,0.5,0.7034292
text,ogiri-keitai-868,1.0,0.7943312
text,ogiri-keitai-870,0.5,0.69972074
text,ogiri-keitai-244,1.0,0.7981023
image,ogiri-bokete-627,0.4451802938035141,0.60870963
image,ogiri-bokete-58,1.0,0.60306096
image,ogiri-bokete-549,0.4898400999036314,0.65401864
image,ogiri-bokete-127,1.0,0.6794556
image,ogiri-bokete-388,0.4898400999036314,0.68194354
image,ogiri-bokete-239,1.0,0.6935503
image,ogiri-bokete-516,0.41556255227970773,0.5985817
image,ogiri-bokete-653,0.8681034217043733,0.6995711
image,ogiri-bokete-658,0.6356584065901287,0.69055
image,ogiri-bokete-589,0.4693797506622861,0.64512724
image,ogiri-bokete-59,1.0,0.69964695
image,ogiri-bokete-666,0.4451802938035141,0.5991532
image,ogiri-bokete-592,0.572004890952692,0.668803
image,ogiri-bokete-490,0.5613808589662053,0.6467272
image,ogiri-bokete-618,0.41556255227970773,0.6164501
image,ogiri-bokete-621,0.41556255227970773,0.54302543
image,ogiri-bokete-490,0.5498318786881216,0.67402387
image,ogiri-bokete-524,0.37737864235836693,0.58788407
image,ogiri-bokete-298,0.5818412082075506,0.68701017
image,ogiri-bokete-570,0.5613808589662053,0.60317165
image,ogiri-bokete-555,0.893032163599567,0.6428143
image,ogiri-bokete-459,0.4898400999036314,0.6765076
image,ogiri-bokete-677,0.940009324168368,0.7006894
image,ogiri-bokete-99,1.0,0.6875122
image,ogiri-bokete-556,0.4898400999036314,0.56563014
image,ogiri-bokete-676,0.6873518869826485,0.6024633
image,ogiri-bokete-522,0.41556255227970773,0.5781575
image,ogiri-bokete-598,0.7211836187152714,0.7799959
image,ogiri-bokete-619,0.41556255227970773,0.520224
image,ogiri-bokete-347,0.5613808589662053,0.62504536
image,ogiri-bokete-378,0.5909986004900118,0.67450833
image,ogiri-bokete-696,0.7771947437870892,0.6086074
image,ogiri-bokete-591,0.5995647688875461,0.7088867
image,ogiri-bokete-668,0.41556255227970773,0.5321762
image,ogiri-bokete-354,1.0,0.65083545
image,ogiri-bokete-640,1.0,0.57069945
image,ogiri-bokete-138,1.0,0.7050479
image,ogiri-bokete-472,0.572004890952692,0.579841
image,ogiri-bokete-485,1.0,0.6986587
image,ogiri-bokete-348,0.5818412082075506,0.67518985
image,ogiri-bokete-206,0.5075636605836269,0.74951243
text,ogiri-keitai-688,1.0,0.7303439
text,ogiri-keitai-583,1.0,0.80241543
text,ogiri-keitai-92,1.0,0.77535516
text,ogiri-keitai-229,1.0,0.7550814
text,ogiri-keitai-286,0.5,0.7702758
text,ogiri-keitai-157,1.0,0.7119018
text,ogiri-keitai-62,1.0,0.65029645
text,ogiri-keitai-861,0.5,0.78046954
text,ogiri-keitai-842,0.5,0.53976935
text,ogiri-keitai-881,0.7499999999999998,0.74015856
text,ogiri-keitai-170,0.5,0.66069275
text,ogiri-keitai-821,1.0,0.74794364
text,ogiri-keitai-450,0.5,0.78778917
text,ogiri-keitai-309,1.0,0.73179644
text,ogiri-keitai-199,0.5,0.7871756
text,ogiri-keitai-158,0.5,0.71350175
text,ogiri-keitai-845,1.0,0.7036902
text,ogiri-keitai-164,1.0,0.72592556
text,ogiri-keitai-240,1.0,0.8053814
text,ogiri-keitai-606,1.0,0.6960009
text,ogiri-keitai-281,0.5,0.7424474
text,ogiri-keitai-136,0.5,0.6765276
text,ogiri-keitai-255,1.0,0.7356451
text,ogiri-keitai-553,1.0,0.64285237
text,ogiri-keitai-180,0.5,0.66877514
text,ogiri-keitai-298,1.0,0.7863495
text,ogiri-keitai-400,1.0,0.7048876
text,ogiri-keitai-710,0.5,0.8406216
text,ogiri-keitai-104,1.0,0.76500946
text,ogiri-keitai-510,1.0,0.71771675
text,ogiri-keitai-616,0.5,0.7186222
text,ogiri-keitai-925,1.0,0.6600079
text,ogiri-keitai-560,0.5,0.74522287
text,ogiri-keitai-494,1.0,0.79200184
text,ogiri-keitai-144,-1.0,0.6596783
text,ogiri-keitai-425,1.0,0.67819375
text,ogiri-keitai-915,1.0,0.71234787
text,ogiri-keitai-561,0.5,0.7821915
text,ogiri-keitai-20,0.5,0.5417828
text,ogiri-keitai-72,0.5,0.6478025
text,ogiri-keitai-877,0.5,0.6701253
text,ogiri-keitai-882,0.7499999999999998,0.6676691
text,ogiri-keitai-145,1.0,0.70419616
text,ogiri-keitai-849,1.0,0.5613452
text,ogiri-keitai-273,0.5,0.73857284
text,ogiri-keitai-698,0.5,0.7024487
text,ogiri-keitai-819,-0.5,0.60751885
text,ogiri-keitai-413,1.0,0.7845388
text,ogiri-keitai-19,0.5,0.6864713
text,ogiri-keitai-142,1.0,0.72288203
text,ogiri-keitai-208,1.0,0.6988623
text,ogiri-keitai-487,1.0,0.7831981
text,ogiri-keitai-146,0.5,0.6476891
text,ogiri-keitai-544,1.0,0.7788246
text,ogiri-keitai-215,1.0,0.732349
text,ogiri-keitai-352,0.5,0.79882026
text,ogiri-keitai-105,0.5,0.7149432
text,ogiri-keitai-735,1.0,0.7247187
text,ogiri-keitai-953,0.5,0.7183851
text,ogiri-keitai-885,-0.5,0.72815895
text,ogiri-keitai-423,1.0,0.80052704
text,ogiri-keitai-236,1.0,0.6932451
text,ogiri-keitai-755,0.5,0.71426487
text,ogiri-keitai-766,0.5,0.7549914
text,ogiri-keitai-595,1.0,0.7833479
text,ogiri-keitai-799,0.5,0.39671198
text,ogiri-keitai-502,1.0,0.6862458
text,ogiri-keitai-429,1.0,0.7537787
text,ogiri-keitai-423,1.0,0.7998893
text,ogiri-keitai-139,1.0,0.8054449
text,ogiri-keitai-843,-0.5,0.74649847
text,ogiri-keitai-510,0.5,0.7516111
text,ogiri-keitai-894,-0.5,0.74762344
text,ogiri-keitai-250,1.0,0.7473311
text,ogiri-keitai-459,1.0,0.7297163
text,ogiri-keitai-263,0.5,0.6836895
text,ogiri-keitai-675,0.5,0.80757785
text,ogiri-keitai-574,0.5,0.71708685
text,ogiri-keitai-692,1.0,0.77084506
text,ogiri-keitai-713,1.0,0.7109948
text,ogiri-keitai-716,0.5,0.71329266
text,ogiri-keitai-575,1.0,0.6729398
text,ogiri-keitai-718,1.0,0.6523863
text,ogiri-keitai-83,1.0,0.5827744
text,ogiri-keitai-480,1.0,0.7198024
text,ogiri-keitai-601,1.0,0.63621473
text,ogiri-keitai-495,1.0,0.72322565
image,ogiri-bokete-429,0.572004890952692,0.61571395
image,ogiri-bokete-653,0.929385292181881,0.69290644
image,ogiri-bokete-562,0.5371814021074333,0.5952608
image,ogiri-bokete-697,0.4898400999036314,0.64545757
image,ogiri-bokete-580,0.4898400999036314,0.5972841
image,ogiri-bokete-389,0.4898400999036314,0.5806362
image,ogiri-bokete-539,0.41556255227970773,0.5986815
image,ogiri-bokete-573,0.5075636605836269,0.617357
image,ogiri-bokete-161,1.0,0.65508145
image,ogiri-bokete-350,0.5818412082075506,0.67955047
image,ogiri-bokete-261,0.4898400999036314,0.73105615
image,ogiri-bokete-556,0.4693797506622861,0.57199717
image,ogiri-bokete-359,0.5498318786881216,0.619286
image,ogiri-bokete-653,1.0,0.6966857
image,ogiri-bokete-7,0.572004890952692,0.7180494
image,ogiri-bokete-40,1.0,0.7128003
image,ogiri-bokete-231,0.5498318786881216,0.63375115
image,ogiri-bokete-455,0.7276595148940479,0.6406032
image,ogiri-bokete-22,0.9628189301842125,0.7439091
image,ogiri-bokete-395,0.4898400999036314,0.7781688
image,ogiri-bokete-594,0.37737864235836693,0.5798842
image,ogiri-bokete-419,0.7108358189673141,0.6907597
image,ogiri-bokete-579,1.0,0.577254
image,ogiri-bokete-574,0.4693797506622861,0.5843719
image,ogiri-bokete-639,0.4898400999036314,0.5708998
image,ogiri-bokete-175,0.9462419030604776,0.7027933
image,ogiri-bokete-665,0.41556255227970773,0.6030734
image,ogiri-bokete-646,0.4451802938035141,0.63775283
image,ogiri-bokete-621,0.5613808589662053,0.540988
image,ogiri-bokete-679,0.5371814021074333,0.6575383
image,ogiri-bokete-641,0.5075636605836269,0.65824133
image,ogiri-bokete-484,0.5371814021074333,0.6887665
image,ogiri-bokete-674,0.4898400999036314,0.6316982
image,ogiri-bokete-696,0.5231969490448647,0.6146804
image,ogiri-bokete-343,0.5075636605836269,0.6649628
image,ogiri-bokete-477,0.5075636605836269,0.70547044
image,ogiri-bokete-154,1.0,0.68812674
image,ogiri-bokete-569,0.41556255227970773,0.5479384
image,ogiri-bokete-555,0.9468493619821452,0.6071662
image,ogiri-bokete-312,0.8148335624178593,0.70032865
image,ogiri-bokete-20,0.6477330491105591,0.7567747
text,ogiri-keitai-81,0.0,0.572176
text,ogiri-keitai-399,1.0,0.7783129
text,ogiri-keitai-656,1.0,0.7951457
text,ogiri-keitai-826,0.5,0.55608267
text,ogiri-keitai-834,0.5,0.78046554
text,ogiri-keitai-338,0.5,0.7668316
text,ogiri-keitai-694,1.0,0.7711477
text,ogiri-keitai-192,1.0,0.6120089
text,ogiri-keitai-712,1.0,0.7425589
text,ogiri-keitai-50,0.5,0.8200304
text,ogiri-keitai-872,0.7499999999999998,0.69485885
text,ogiri-keitai-427,1.0,0.7425041
text,ogiri-keitai-810,-0.5,0.7028804
text,ogiri-keitai-224,0.5,0.8319542
text,ogiri-keitai-239,1.0,0.76112276
text,ogiri-keitai-391,0.5,0.7015225
text,ogiri-keitai-120,1.0,0.69759727
text,ogiri-keitai-719,0.5,0.7042053
text,ogiri-keitai-318,0.5,0.7664241
text,ogiri-keitai-830,0.5,0.417528
text,ogiri-keitai-452,0.5,0.71507734
text,ogiri-keitai-911,0.5,0.74066556
text,ogiri-keitai-1,0.5,0.73915666
text,ogiri-keitai-329,1.0,0.71187335
text,ogiri-keitai-531,1.0,0.7883261
text,ogiri-keitai-75,0.5,0.7280918
text,ogiri-keitai-225,1.0,0.59678876
text,ogiri-keitai-428,1.0,0.71992
text,ogiri-keitai-193,1.0,0.7035996
text,ogiri-keitai-252,1.0,0.7442915
text,ogiri-keitai-343,1.0,0.7469664
text,ogiri-keitai-561,1.0,0.79395294
text,ogiri-keitai-570,1.0,0.64939725
text,ogiri-keitai-927,1.0,0.7240569
text,ogiri-keitai-339,0.5,0.78034955
text,ogiri-keitai-190,1.0,0.7488619
text,ogiri-keitai-152,0.5,0.7679902
text,ogiri-keitai-353,0.5,0.6342773
text,ogiri-keitai-860,1.0,0.7240813
text,ogiri-keitai-124,1.0,0.63498944
text,ogiri-keitai-449,0.5,0.7692793
text,ogiri-keitai-468,1.0,0.76048905
text,ogiri-keitai-669,0.5,0.74400663
text,ogiri-keitai-237,1.0,0.6887955
text,ogiri-keitai-452,0.5,0.72465837
text,ogiri-keitai-544,1.0,0.7883159
text,ogiri-keitai-39,0.5,0.7386199
text,ogiri-keitai-920,-0.5,-0.13207883
text,ogiri-keitai-607,0.5,0.7414317
text,ogiri-keitai-342,1.0,0.757303
text,ogiri-keitai-634,1.0,0.8026407
text,ogiri-keitai-272,1.0,0.73461515
text,ogiri-keitai-855,1.0,0.7652741
text,ogiri-keitai-313,0.5,0.6984268
text,ogiri-keitai-23,0.0,0.7382848
text,ogiri-keitai-651,0.5,0.7336655
text,ogiri-keitai-896,0.7499999999999998,0.8183363
text,ogiri-keitai-633,0.5,0.7990903
text,ogiri-keitai-184,0.0,0.6616404
text,ogiri-keitai-63,1.0,0.7370868
text,ogiri-keitai-823,1.0,0.35128248
text,ogiri-keitai-617,0.5,0.7614923
text,ogiri-keitai-803,0.7499999999999998,0.6749044
text,ogiri-keitai-597,0.5,0.7736575
text,ogiri-keitai-373,0.5,0.6887883
text,ogiri-keitai-553,0.5,0.65662736
text,ogiri-keitai-318,0.5,0.760463
text,ogiri-keitai-143,1.0,0.67447585
text,ogiri-keitai-116,0.5,0.67777306
text,ogiri-keitai-916,0.5,0.74928164
text,ogiri-keitai-883,1.0,0.7676353
text,ogiri-keitai-717,1.0,0.7436111
text,ogiri-keitai-167,1.0,0.72571284
text,ogiri-keitai-486,0.5,0.77419764
text,ogiri-keitai-508,1.0,0.7776685
text,ogiri-keitai-702,1.0,0.79144025
text,ogiri-keitai-142,0.5,0.71656835
text,ogiri-keitai-892,0.5,0.6731073
text,ogiri-keitai-660,1.0,0.7412808
text,ogiri-keitai-214,1.0,0.8151292
text,ogiri-keitai-845,0.7499999999999998,0.7024814
text,ogiri-keitai-773,0.5,0.7343851
text,ogiri-keitai-368,0.5,0.68671316
text,ogiri-keitai-729,1.0,0.7268712
text,ogiri-keitai-342,0.5,0.7408067
text,ogiri-keitai-787,0.5,0.71582764
text,ogiri-keitai-808,0.7499999999999998,0.7009325
image,ogiri-bokete-553,0.5613808589662053,0.596936
image,ogiri-bokete-508,1.0,0.63752294
image,ogiri-bokete-640,0.4898400999036314,0.57872677
image,ogiri-bokete-585,0.5231969490448647,0.6311647
image,ogiri-bokete-502,1.0,0.78649193
image,ogiri-bokete-637,0.5371814021074333,0.6858249
image,ogiri-bokete-419,1.0,0.706883
image,ogiri-bokete-635,0.6640059992566107,0.68211526
image,ogiri-bokete-666,0.4898400999036314,0.5961607
image,ogiri-bokete-56,0.5075636605836269,0.72106004
image,ogiri-bokete-626,0.23156033567186984,0.49662468
image,ogiri-bokete-686,0.4451802938035141,0.573417
image,ogiri-bokete-156,0.5075636605836269,0.6015099
image,ogiri-bokete-584,0.5231969490448647,0.61992115
image,ogiri-bokete-574,0.5371814021074333,0.6487719
image,ogiri-bokete-685,0.4898400999036314,0.5901259
image,ogiri-bokete-673,0.5231969490448647,0.6032609
image,ogiri-bokete-545,0.8081116429198834,0.7460042
image,ogiri-bokete-186,0.8601937898938068,0.6852512
image,ogiri-bokete-350,0.572004890952692,0.66038597
image,ogiri-bokete-345,0.4898400999036314,0.6394058
image,ogiri-bokete-628,1.0,0.57939196
image,ogiri-bokete-38,0.5371814021074333,0.6487017
image,ogiri-bokete-393,1.0,0.62808746
image,ogiri-bokete-603,0.4693797506622861,0.5968206
image,ogiri-bokete-39,1.0,0.740084
image,ogiri-bokete-319,0.572004890952692,0.61553955
image,ogiri-bokete-671,0.8505364740722905,0.6720815
image,ogiri-bokete-374,0.5613808589662053,0.6097883
image,ogiri-bokete-186,0.6533819672701244,0.7286157
image,ogiri-bokete-616,1.0,0.5090393
image,ogiri-bokete-193,0.4898400999036314,0.69981754
image,ogiri-bokete-643,0.6223743749033903,0.66402507
image,ogiri-bokete-622,0.5498318786881216,0.62119013
text,ogiri-keitai-859,1.0,0.6935134
text,ogiri-keitai-209,0.5,0.8030247
text,ogiri-keitai-572,0.5,0.7729018
text,ogiri-keitai-96,1.0,0.79359835
text,ogiri-keitai-261,1.0,0.66774565
text,ogiri-keitai-107,0.5,0.67452055
text,ogiri-keitai-542,1.0,0.6861366
text,ogiri-keitai-359,0.5,0.7657666
text,ogiri-keitai-613,0.5,0.70654964
text,ogiri-keitai-935,-1.0,0.024933133
text,ogiri-keitai-123,0.5,0.7948067
text,ogiri-keitai-293,1.0,0.74787074
text,ogiri-keitai-853,-0.5,0.58175987
text,ogiri-keitai-87,1.0,0.6989291
text,ogiri-keitai-769,-0.5,0.6816048
text,ogiri-keitai-294,0.5,0.70639634
text,ogiri-keitai-297,1.0,0.8092668
text,ogiri-keitai-113,1.0,0.7658832
text,ogiri-keitai-147,-1.0,0.654467
text,ogiri-keitai-726,1.0,0.8189504
text,ogiri-keitai-35,0.5,0.60585696
text,ogiri-keitai-29,0.0,0.5989167
text,ogiri-keitai-943,0.0,0.46270832
text,ogiri-keitai-816,0.5,0.7073959
text,ogiri-keitai-484,0.5,0.7690601
text,ogiri-keitai-598,0.5,0.74798244
text,ogiri-keitai-223,0.5,0.7228281
text,ogiri-keitai-316,1.0,0.7359499
text,ogiri-keitai-370,0.5,0.8224785
text,ogiri-keitai-341,0.5,0.7812494
text,ogiri-keitai-444,1.0,0.74121976
text,ogiri-keitai-728,1.0,0.72946936
text,ogiri-keitai-686,0.5,0.7223252
text,ogiri-keitai-285,1.0,0.7385021
text,ogiri-keitai-433,0.5,0.7492982
text,ogiri-keitai-454,0.5,0.72113657
text,ogiri-keitai-102,0.5,0.67988175
text,ogiri-keitai-327,1.0,0.6663106
text,ogiri-keitai-96,0.5,0.8198284
text,ogiri-keitai-939,1.0,0.26394308
text,ogiri-keitai-911,1.0,0.75229156
text,ogiri-keitai-245,1.0,0.7812688
text,ogiri-keitai-745,0.5,0.7234758
text,ogiri-keitai-821,1.0,0.76133
text,ogiri-keitai-565,1.0,0.7311471
text,ogiri-keitai-292,1.0,0.7183283
text,ogiri-keitai-160,1.0,0.67506164
text,ogiri-keitai-107,1.0,0.6375194
text,ogiri-keitai-751,-0.5,0.6117781
text,ogiri-keitai-554,0.5,0.7355111
text,ogiri-keitai-916,0.5,0.7272077
text,ogiri-keitai-820,0.7499999999999998,0.7057848
text,ogiri-keitai-846,0.5,0.71457607
text,ogiri-keitai-230,0.5,0.7539617
text,ogiri-keitai-175,0.5,0.7312666
text,ogiri-keitai-99,1.0,0.80029505
text,ogiri-keitai-399,0.5,0.73193187
text,ogiri-keitai-747,0.5,0.74449164
text,ogiri-keitai-636,1.0,0.76912844
text,ogiri-keitai-635,1.0,0.7902675
text,ogiri-keitai-500,0.5,0.6629369
text,ogiri-keitai-276,1.0,0.7966004
text,ogiri-keitai-878,1.0,0.6242495
text,ogiri-keitai-334,1.0,0.78110665
text,ogiri-keitai-841,0.7499999999999998,0.68297976
text,ogiri-keitai-300,1.0,0.75996065
text,ogiri-keitai-866,1.0,0.5456376
text,ogiri-keitai-491,1.0,0.7025868
text,ogiri-keitai-57,0.5,0.6239332
text,ogiri-keitai-498,0.5,0.6970007
text,ogiri-keitai-866,1.0,0.6034054
text,ogiri-keitai-59,0.0,0.6896029
text,ogiri-keitai-106,0.5,0.73651516
text,ogiri-keitai-248,0.5,0.7099066
text,ogiri-keitai-172,1.0,0.5570033
text,ogiri-keitai-414,1.0,0.7859112
text,ogiri-keitai-932,1.0,0.84868723
text,ogiri-keitai-95,1.0,0.70948184
text,ogiri-keitai-705,0.5,0.71865284
text,ogiri-keitai-268,1.0,0.7217663
text,ogiri-keitai-250,1.0,0.6989644
text,ogiri-keitai-322,1.0,0.6693289
text,ogiri-keitai-615,0.5,0.64286494
text,ogiri-keitai-165,1.0,0.75129074
text,ogiri-keitai-456,1.0,0.6391245
